# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  163       6.470567012653e-10       1.346216075594e-13      -6.032000851183e-12       0.000000000000e+00       2.602218158827e-12       5.139200339673e-13      -3.083571399515e-15 
  164       6.510582046845e-10       1.333126442767e-13      -5.991663060758e-12       0.000000000000e+00       2.556323255816e-12       5.066964791626e-13      -3.016099705090e-15 
  165       6.550170130663e-10       1.319701414777e-13      -5.947669269258e-12       0.000000000000e+00       2.511526519438e-12       4.996090819865e-13      -2.948974067964e-15 
  166       6.589317430602e-10       1.305968348264e-13      -5.900002723102e-12       0.000000000000e+00       2.467784945846e-12       4.926603718073e-13      -2.882393520104e-15 
  167       6.628009802349e-10       1.291955858709e-13      -5.848648815889e-12       0.000000000000e+00       2.425050608019e-12       4.858525823267e-13      -2.816564283192e-15 
  168       6.666232785810e-10       1.277693837400e-13      -5.793595129189e-12       0.000000000000e+00       2.383270563684e-12       4.791876443480e-13      -2.751699858658e-15 
  169       6.703971600132e-10       1.263213468404e-13      -5.734831473334e-12       0.000000000000e+00       2.342386763245e-12       4.726671785450e-13      -2.688021117704e-15 
  170       6.741211138724e-10       1.248547245532e-13      -5.672349928201e-12       0.000000000000e+00       2.302335957708e-12       4.662924882310e-13      -2.625756391335e-15 
  171       6.777936953643e-10       1.233728011148e-13      -5.606144162470e-12       0.000000000000e+00       2.263062496643e-12       4.600641623932e-13      -2.565092678068e-15 
  172       6.814138311258e-10       1.218785947122e-13      -5.536207242286e-12       0.000000000000e+00       2.224558112329e-12       4.539808627922e-13      -2.506024513223e-15 
  173       6.849805383018e-10       1.203751364330e-13      -5.462533717185e-12       0.000000000000e+00       2.186825291862e-12       4.480404214023e-13      -2.448492612036e-15 
  174       6.884928278096e-10       1.188655671106e-13      -5.385120362756e-12       0.000000000000e+00       2.149864646525e-12       4.422402122868e-13      -2.392431509093e-15 
  175       6.919497042447e-10       1.173531386229e-13      -5.303966218481e-12       0.000000000000e+00       2.113674872300e-12       4.365771427771e-13      -2.337769448917e-15 
  176       6.953501657867e-10       1.158412151895e-13      -5.219072625580e-12       0.000000000000e+00       2.078252710389e-12       4.310476446512e-13      -2.284428276565e-15 
  177       6.986932041058e-10       1.143332746695e-13      -5.130443264860e-12       0.000000000000e+00       2.043592907725e-12       4.256476653123e-13      -2.232323328209e-15 
  178       7.019778042680e-10       1.128329098599e-13      -5.038084194560e-12       0.000000000000e+00       2.009688177490e-12       4.203726589676e-13      -2.181363321735e-15 
  179       7.052029446418e-10       1.113438297928e-13      -4.942003888195e-12       0.000000000000e+00       1.976529159632e-12       4.152175778070e-13      -2.131450247327e-15 
  180       7.083675968037e-10       1.098698610333e-13      -4.842213272400e-12       0.000000000000e+00       1.944104381381e-12       4.101768631817e-13      -2.082479258059e-15 
  181       7.114707254444e-10       1.084149489777e-13      -4.738725764782e-12       0.000000000000e+00       1.912400217761e-12       4.052444367829e-13      -2.034338560485e-15 
  182       7.145112882749e-10       1.069831591509e-13      -4.631557311757e-12       0.000000000000e+00       1.881400852110e-12       4.004136918204e-13      -1.986909305230e-15 
  183       7.174882359321e-10       1.055786785044e-13      -4.520726426405e-12       0.000000000000e+00       1.851088236596e-12       3.956774842016e-13      -1.940065477579e-15 
  184       7.204005118851e-10       1.042058167140e-13      -4.406254226306e-12       0.000000000000e+00       1.821442052730e-12       3.910281237096e-13      -1.893673788067e-15 
  185       7.232470523411e-10       1.028690074778e-13      -4.288164471394e-12       0.000000000000e+00       1.792439671885e-12       3.864573651825e-13      -1.847593563071e-15 
  186       7.260267861515e-10       1.015728098137e-13      -4.166483601796e-12       0.000000000000e+00       1.764056115810e-12       3.819563996917e-13      -1.801676635397e-15 
  187       7.287386347174e-10       1.003219093578e-13      -4.041240775682e-12       0.000000000000e+00       1.736264017146e-12       3.775158457207e-13      -1.755767234871e-15 
  188       7.313815118963e-10       9.912111966125e-14      -3.912467907111e-12       0.000000000000e+00       1.709033579943e-12       3.731257403435e-13      -1.709701878933e-15 
  189       7.339543239075e-10       9.797538348908e-14      -3.780199703870e-12       0.000000000000e+00       1.682332540177e-12       3.687755304040e-13      -1.663309263220e-15 
  190       7.364559692384e-10       9.688977411735e-14      -3.644473705329e-12       0.000000000000e+00       1.656126126260e-12       3.644540636938e-13      -1.616410152163e-15 
  191       7.388854126563e-10       9.586928718079e-14      -3.505328121264e-12       0.000000000000e+00       1.630383933870e-12       3.601519221829e-13      -1.568856852307e-15 
  192       7.412419136401e-10       9.491819607370e-14      -3.362795088443e-12       0.000000000000e+00       1.605101208582e-12       3.558686355451e-13      -1.520655166933e-15 
  193       7.435248149411e-10       9.404065058583e-14      -3.216906979917e-12       0.000000000000e+00       1.580279087269e-12       3.516059929686e-13      -1.471851399442e-15 
  194       7.457334701658e-10       9.324088261317e-14      -3.067698588992e-12       0.000000000000e+00       1.555917810610e-12       3.473657486122e-13      -1.422493613213e-15 
  195       7.478672439237e-10       9.252320677030e-14      -2.915207159878e-12       0.000000000000e+00       1.532016706232e-12       3.431496204476e-13      -1.372631651719e-15 
  196       7.499255119764e-10       9.189202100289e-14      -2.759472418336e-12       0.000000000000e+00       1.508574171851e-12       3.389592891017e-13      -1.322317158640e-15 
  197       7.519076613857e-10       9.135180720012e-14      -2.600536602336e-12       0.000000000000e+00       1.485587658411e-12       3.347963966996e-13      -1.271603597983e-15 
  198       7.538130906624e-10       9.090713180712e-14      -2.438444492698e-12       0.000000000000e+00       1.463053653228e-12       3.306625457064e-13      -1.220546274189e-15 
  199       7.556412099144e-10       9.056264643737e-14      -2.273243443748e-12       0.000000000000e+00       1.440967663130e-12       3.265592977700e-13      -1.169202352255e-15 
  200       7.573914409954e-10       9.032308848521e-14      -2.104983413964e-12       0.000000000000e+00       1.419324197600e-12       3.224881725639e-13      -1.117630877844e-15 
  201       7.590632176533e-10       9.019328173821e-14      -1.933716996629e-12       0.000000000000e+00       1.398116751914e-12       3.184506466288e-13      -1.065892797402e-15 
  202       7.606559856787e-10       9.017813698961e-14      -1.759499450478e-12       0.000000000000e+00       1.377337790286e-12       3.144481522157e-13      -1.014050978273e-15 
  203       7.621692030535e-10       9.028265265082e-14      -1.582388730351e-12       0.000000000000e+00       1.356978729006e-12       3.104820761285e-13      -9.621702288112e-16 
  204       7.636023400992e-10       9.051191536379e-14      -1.402445517838e-12       0.000000000000e+00       1.337029919584e-12       3.065537585658e-13      -9.103173184979e-16 
  205       7.649548796253e-10       9.087110061345e-14      -1.219733251937e-12       0.000000000000e+00       1.317480631888e-12       3.026644919638e-13      -8.585609980563e-16 
  206       7.662263170780e-10       9.136547334020e-14      -1.034318159693e-12       0.000000000000e+00       1.298319037290e-12       2.988155198388e-13      -8.069720195652e-16 
  207       7.674161606887e-10       9.200038855228e-14      -8.462692868582e-13       0.000000000000e+00       1.279532191804e-12       2.950080356296e-13      -7.556231565745e-16 
  208       7.685239316221e-10       9.278129193828e-14      -6.556585285358e-13       0.000000000000e+00       1.261106019226e-12       2.912431815396e-13      -7.045892242196e-16 
  209       7.695491641253e-10       9.371372047949e-14      -4.625606598313e-13       0.000000000000e+00       1.243025294280e-12       2.875220473798e-13      -6.539470993362e-16 
  210       7.704914056754e-10       9.480330306240e-14      -2.670533665030e-13       0.000000000000e+00       1.225273625755e-12       2.838456694111e-13      -6.037757405751e-16 
  211       7.713502171290e-10       9.605576109112e-14      -6.921727561108e-14       0.000000000000e+00       1.207833439647e-12       2.802150291863e-13      -5.541562085169e-16 
  212       7.721251728698e-10       9.747690909982e-14       1.308640138319e-13       0.000000000000e+00       1.190685962303e-12       2.766310523934e-13      -5.051716857867e-16 
  213       7.728158997783e-10       9.907232336109e-14       3.331081967612e-13       0.000000000000e+00       1.173814885923e-12       2.730945467417e-13      -4.568923861585e-16 
  214       7.734221967583e-10       1.008463215470e-13       5.374474438050e-13       0.000000000000e+00       1.157217675411e-12       2.696060133592e-13      -4.093291065393e-16 
  215       7.739439235727e-10       1.028029153167e-13       7.438160508799e-13       0.000000000000e+00       1.140894992845e-12       2.661658204166e-13      -3.624765757890e-16 
  216       7.743809629969e-10       1.049461358675e-13       9.521462034227e-13       0.000000000000e+00       1.124847076619e-12       2.627742616279e-13      -3.163282642793e-16 
  217       7.747332210699e-10       1.072800336735e-13       1.162367957053e-12       0.000000000000e+00       1.109073734277e-12       2.594315549325e-13      -2.708763642261e-16 
  218       7.750006273448e-10       1.098086782240e-13       1.374409218231e-12       0.000000000000e+00       1.093574335349e-12       2.561378411774e-13      -2.261117700229e-16 
  219       7.751831351394e-10       1.125361577619e-13       1.588195724926e-12       0.000000000000e+00       1.078347804187e-12       2.528931827989e-13      -1.820240585745e-16 
  220       7.752807217872e-10       1.154665790217e-13       1.803651027269e-12       0.000000000000e+00       1.063392612801e-12       2.496975625045e-13      -1.386014696295e-16 
  221       7.752933888876e-10       1.186040669686e-13       2.020696468221e-12       0.000000000000e+00       1.048706773691e-12       2.465508819556e-13      -9.583088611405e-17 
  222       7.752211625569e-10       1.219527645361e-13       2.239251164228e-12       0.000000000000e+00       1.034287832687e-12       2.434529604483e-13      -5.369781446495e-17 
  223       7.750640936790e-10       1.255168323651e-13       2.459231985889e-12       0.000000000000e+00       1.020132861783e-12       2.404035335966e-13      -1.218636496274e-17 
  224       7.748222581559e-10       1.293004485420e-13       2.680553538613e-12       0.000000000000e+00       1.006238451972e-12       2.374022520136e-13       2.872076793498e-17 
  225       7.744957571584e-10       1.333078083370e-13       2.903128143280e-12       0.000000000000e+00       9.926007060806e-13       2.344486799937e-13       6.904232526032e-17 
  226       7.740847173768e-10       1.375431239426e-13       3.126865816907e-12       0.000000000000e+00       9.792152316077e-13       2.315422941946e-13       1.087985032019e-16 
  227       7.735892912718e-10       1.420106242119e-13       3.351674253301e-12       0.000000000000e+00       9.660771335569e-13       2.286824823194e-13       1.480109727716e-16 
  228       7.730096573247e-10       1.467145543974e-13       3.577458803730e-12       0.000000000000e+00       9.531810072736e-13       2.258685417985e-13       1.867028994715e-16 
  229       7.723460202887e-10       1.516591758887e-13       3.804122457577e-12       0.000000000000e+00       9.405209312804e-13       2.230996784714e-13       2.248989629602e-16 
  230       7.715986114388e-10       1.568487659516e-13       4.031565823004e-12       0.000000000000e+00       9.280904601121e-13       2.203750052690e-13       2.626253767203e-16 
  231       7.707676888232e-10       1.622876174661e-13       4.259687107614e-12       0.000000000000e+00       9.158826171519e-13       2.176935408953e-13       2.999099077244e-16 
  232       7.698535375137e-10       1.679800386646e-13       4.488382099110e-12       0.000000000000e+00       9.038898874667e-13       2.150542085097e-13       3.367818961027e-16 
  233       7.688564698561e-10       1.739303528709e-13       4.717544145959e-12       0.000000000000e+00       8.921042106424e-13       2.124558344087e-13       3.732722748089e-16 
  234       7.677768257214e-10       1.801428982382e-13       4.947064138052e-12       0.000000000000e+00       8.805169736199e-13       2.098971467080e-13       4.094135892878e-16 
  235       7.666149727560e-10       1.866220274875e-13       5.176830487365e-12       0.000000000000e+00       8.691190035303e-13       2.073767740246e-13       4.452400171415e-16 
  236       7.653713066326e-10       1.933721076461e-13       5.406729108620e-12       0.000000000000e+00       8.579005605305e-13       2.048932441585e-13       4.807873877964e-16 
  237       7.640462513011e-10       2.003975197859e-13       5.636643399949e-12       0.000000000000e+00       8.468513306388e-13       2.024449827749e-13       5.160932021699e-16 
  238       7.626402545926e-10       2.077022633795e-13       5.866460877068e-12       0.000000000000e+00       8.359624113051e-13       2.000305842570e-13       5.511882184527e-16 
  239       7.611537742203e-10       2.152887433106e-13       6.096093561787e-12       0.000000000000e+00       8.252324164141e-13       1.976496451970e-13       5.860706031376e-16 
  240       7.595872914167e-10       2.231589088689e-13       6.325458791203e-12       0.000000000000e+00       8.146617272497e-13       1.953019788446e-13       6.207302521121e-16 
  241       7.579413157434e-10       2.313146414339e-13       6.554472670002e-12       0.000000000000e+00       8.042505300806e-13       1.929873467382e-13       6.551570855608e-16 
  242       7.562163853316e-10       2.397577533786e-13       6.783050065159e-12       0.000000000000e+00       7.939988132003e-13       1.907054579607e-13       6.893410498401e-16 
  243       7.544130671233e-10       2.484899869741e-13       7.011104600634e-12       0.000000000000e+00       7.839063639663e-13       1.884559683959e-13       7.232721193526e-16 
  244       7.525319571122e-10       2.575130132939e-13       7.238548652070e-12       0.000000000000e+00       7.739727658396e-13       1.862384799846e-13       7.569402984212e-16 
  245       7.505736805840e-10       2.668284311182e-13       7.465293341491e-12       0.000000000000e+00       7.641973954244e-13       1.840525399810e-13       7.903356231640e-16 
  246       7.485388923580e-10       2.764377658379e-13       7.691248532001e-12       0.000000000000e+00       7.545794195072e-13       1.818976402083e-13       8.234481633679e-16 
  247       7.464282770275e-10       2.863424683593e-13       7.916322822479e-12       0.000000000000e+00       7.451177920966e-13       1.797732163156e-13       8.562680243641e-16 
  248       7.442425492010e-10       2.965439140080e-13       8.140423542279e-12       0.000000000000e+00       7.358112514626e-13       1.776786470333e-13       8.887853489013e-16 
  249       7.419824537428e-10       3.070434014336e-13       8.363456745927e-12       0.000000000000e+00       7.266583171763e-13       1.756132534300e-13       9.209903190211e-16 
